header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mient 97,2564 KH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42687419-mient-97/?navigateSource=resultlist,20220131_205926,"€ 275,000 kosten koper","€ 3,929    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Under offer,Available in consultation,€ 92.50 per month,Upstairs apartment (apartment with open entrance to street),Resale property,1924,Living area70 m²Exterior space attached to the building3 m²,70 m²,3 m²,224 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,TV via cable,C        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Remeha ( combination boiler from 2019, in ownership)",Municipal ownership encumbered with long-term leaset,"€ 97,4 per year with option to purchase","Alongside a quiet road, in residential district and unobstructed surrounding view",Paid parking and public parking,Yes,Yes,Yes (€ 92.50 per month),Yes,Yes,Yes,no
