header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Pauwenkamp 300,3607 GX Maarssen        ,https://www.funda.nl/en/koop/maarssen/huis-42539312-pauwenkamp-300/?navigateSource=resultlist,20220128_031553,"€ 325,000 kosten koper","€ 3,250    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1979,Partly furnished with carpets and curtains,Gable roof covered with asphalt roofing and roof tiles,Living area100 m²Other space inside the building7 m²External storage space8 m²,100 m²,7 m²,8 m²,134 m²,351 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight, optical fibre, sliding door and TV via cable",C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler and electrical boiler,"Vaillant ecotec plus (gas-fired combination boiler from 2019, in ownership)",134 m²,Full ownership,"Alongside water, sheltered location and in residential district",Back garden,"54 m² (12,93 meter deep and 4,17 meter broad)",Located at the southwest,Attached brick storage,Electricity,No insulation,Public parking,no
