header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Location.1,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Deken van Oss-straat 8,5261 BK Vught        ,https://www.funda.nl/en/koop/vught/huis-42436090-deken-van-oss-straat-8/?navigateSource=resultlist,20220129_165408,"€ 649,500 kosten koper","€ 2,706    The asking price per m² (€ 649,500) is calculated by dividing the asking price of the home by the living area (240 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Desirable residence/villa, corner house",Resale property,1934,Monumental building,Gable roof covered with roof tiles,Living area240 m²External storage space5 m²,240 m²,5 m²,105 m²,835 m³,8 rooms (5 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 2 showers and 3 toilets","3 stories, a/an attic and a basement","Optical fibre, mechanical ventilation and TV via cable",D        What does this mean?,"Roof insulation, partly double glazed, insulated walls, floor insulation and secondary glazing",CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2014, in ownership)",105 m²,Full ownership,Alongside a quiet road and in residential district,Location,"18 m² (4,1 meter deep and 4,4 meter broad)",Located at the northwest accessible via the rear,Attached wooden storage,Electricity,Public parking,no
