header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Noorderdwarsvaart 76,9201 KL Drachten        ,https://www.funda.nl/en/koop/drachten/huis-41132934-noorderdwarsvaart-76/?navigateSource=resultlist,20220128_000226,"€ 1,148,000 kosten koper","€ 3,764    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,148,000) is calculated by dividing the asking price of the home by the living area (305 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1900,Disabled access friendly and accessible for seniors,Double occupancy present and partly furnished with carpets and curtains,Hipped roof covered with cane,Living area305 m²Other space inside the building49 m²External storage space84 m²,305 m²,49 m²,84 m²,"3,335 m²","1,518 m³",10 rooms (7 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and 2 toilets",2 stories and a attic,"Skylight, mechanical ventilation, flue, sliding door and TV via cable",D        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Tzerra CW5 (gas-fired combination boiler from 2018, in ownership)",3.335 m²,Full ownership,"In wooded surroundings, in center and unobstructed surrounding view",Surrounded by garden,Detached wooden garage,2 cars,"Electrical door, loft and electricity",Parking on private property,no
