header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Da Costastraat 56,2321 AP Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42657789-da-costastraat-56/?navigateSource=resultlist,20220127_235509,"€ 749,000 kosten koper","€ 4,539    The asking price per m² (€ 749,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1902,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area165 m²Exterior space attached to the building12 m²External storage space10 m²,165 m²,12 m²,10 m²,125 m²,605 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,Mechanical ventilation,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler and electrical boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",125 m²,Full ownership,"Alongside a quiet road, sheltered location, in center and in residential district",Back garden,"43 m² (8,5 meter deep and 5 meter broad)",Located at the east accessible via the rear,Roof terrace present,Detached brick storage,Electricity,"Roof insulation, double glazing and insulated walls","Paid parking, public parking and resident's parking permits",no
