header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Kastanjelaan 25,3465 TC Driebruggen        ,https://www.funda.nl/en/koop/driebruggen/huis-42672476-kastanjelaan-25/?navigateSource=resultlist,20220129_101929,"€ 375,000 kosten koper","€ 3,571    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1986,Gable roof,Living area105 m²Other space inside the building6 m²Exterior space attached to the building4 m²External storage space6 m²,105 m²,6 m²,4 m²,6 m²,154 m²,398 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, mechanical ventilation, flue, sliding door and solar panels",C        What does this mean?,Completely insulated,"CH boiler, fireplace and partial floor heating",CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",154 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",30 m² (6 meter deep and 5 meter broad),Located at the south accessible via the rear,Detached wooden storage,Public parking,no
