header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dintelstraat 83 1,1079 BA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677188-dintelstraat-83-1/?navigateSource=resultlist,20220130_190622,"€ 500,000 kosten koper","€ 7,042    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 120 per month,2 weeks,Under offer,Available in consultation,Mezzanine (apartment),Resale property,1932,Living area71 m²Exterior space attached to the building5 m²,71 m²,5 m²,237 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Mechanical ventilation and TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR 22 (gas-fired from 2003, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2056),"€ 486,41 per year with option to purchase",In residential district and unobstructed surrounding view,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
