header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bordeslaan 53,5223 MJ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88039562-bordeslaan-53/?navigateSource=resultlist,20220201_112227,"€ 800,000 kosten koper","€ 4,372    The asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (183 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 373.09 per month,Maisonnette (apartment),Resale property,2003,Flat roof covered with asphalt roofing,Living area183 m²Exterior space attached to the building32 m²External storage space8 m²,183 m²,32 m²,8 m²,570 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Completely insulated,District heating and heat recovery unit,Central facility,Full ownership,Alongside a quiet road and in center,Sun terrace,"18 m² (2,5 meter deep and 7 meter broad)",Located at the south,Built-in,Underground parking and parking place,Public parking,Yes,Yes,Yes (€ 373.09 per month),Yes,Yes,Yes,no
