header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Reizigersweg 187,1033 ZP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42658517-reizigersweg-187/?navigateSource=resultlist,20220130_183424,"€ 265,000 kosten koper","€ 4,649    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 82 per month,6 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1989,Flat roof,Living area57 m²Exterior space attached to the building6 m²External storage space5 m²,57 m²,6 m²,5 m²,190 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,Mechanical ventilation and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,Remeha (gas-fired combination boiler from 2008),Municipal long-term lease (end date of long-term lease:  15-01-2039),Paid until 15-01-2039,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
