header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Steenderenstraat 19,1107 LA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88045257-steenderenstraat-19/?navigateSource=resultlist,20220130_212226,"€ 315,000 kosten koper","€ 3,500    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available immediately,Apartment with shared street entrance (apartment),Resale property,1983,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area90 m²Exterior space attached to the building10 m²External storage space6 m²,90 m²,10 m²,6 m²,274 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease,Paid until 01-10-2051,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
