header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Van Haestrechtstraat 47,5051 VB Goirle        ,https://www.funda.nl/en/koop/goirle/huis-42666750-van-haestrechtstraat-47/?navigateSource=resultlist,20220129_103806,"€ 235,000 kosten koper","€ 2,670    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1952,Gable roof covered with roof tiles,Living area88 m²Other space inside the building20 m²,88 m²,20 m²,185 m²,475 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,TV via cable,G        What does this mean?,Partly double glazed,Gas heaters,Gas water heater,185 m²,Full ownership,Alongside busy road,Back garden,"23,35 meter deep and 6,59 meter broad",Located at the south accessible via the rear,Attached brick storage,No insulation,Public parking,no
