header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Dorresteinweg 31,3762 KG Soest        ,https://www.funda.nl/en/koop/soest/huis-88029707-dorresteinweg-31/?navigateSource=resultlist,20220128_044418,"€ 785,000 kosten koper","€ 7,406    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 785,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1934,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area106 m²Exterior space attached to the building30 m²External storage space34 m²,106 m²,30 m²,34 m²,438 m²,387 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Sauna, bath, shower and toilet",3 stories,"Skylight, optical fibre, sauna, sliding door and solar panels",C        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler and fireplace,CH boiler,"Gas-fired, in ownership",438 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,204 m² (17 meter deep and 12 meter broad),Located at the southeast accessible via the rear,Attached brick garage,1 car,Electricity,Parking on private property,no
