header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lutmastraat 5 III,1072 JL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42695832-lutmastraat-5-iii/?navigateSource=resultlist,20220130_190232,"€ 675,000 kosten koper","€ 7,181    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 120.00 per month,Upstairs apartment (apartment),Resale property,1906-1930,Monumental building,Combination roof,Living area94 m²Exterior space attached to the building9 m²External storage space4 m²,94 m²,9 m²,4 m²,320 m³,5 rooms (2 bedrooms),1 bathroom,Shower and toilet,2 stories,4th floor,Passive ventilation system and TV via cable,Not available,Double glazing,CH boiler,CH boiler,"Remeha Aventa 35C CW5 (gas-fired combination boiler from 2009, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 120.00 per month),Yes,No,Yes,no
