header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lutmastraat 34 -B,1072 PJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42681911-lutmastraat-34-b/?navigateSource=resultlist,20220129_204308,"€ 475,000 kosten koper","€ 6,419    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 170.00 per month,Apartment with shared street entrance,Resale property,1987,Living area74 m²,74 m²,234 m³,3 rooms (2 bedrooms),1 story,B        What does this mean?,Yes,Yes,Yes (€ 170.00 per month),Yes,Yes,Yes,no
