header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Berninkholthoek 31,7546 CC Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42696094-berninkholthoek-31/?navigateSource=resultlist,20220129_185905,"€ 250,000 kosten koper","€ 2,475    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1982,Gable roof covered with roof tiles,Living area101 m²Exterior space attached to the building15 m²External storage space7 m²,101 m²,15 m²,7 m²,141 m²,343 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,"Roof insulation, partly double glazed and insulated walls",District heating,District heating,141 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"56 m² (10,6 meter deep and 5,3 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Public parking,no
