header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Patijnlaan 59 A,2585 BJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42677284-burgemeester-patijnlaan-59-a/?navigateSource=resultlist,20220129_155159,"€ 472,500 kosten koper","€ 5,906    The asking price per m² (€ 472,500) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available immediately,€ 296.79 per month,Ground-floor apartment (apartment),Resale property,2001,Living area80 m²Exterior space attached to the building6 m²External storage space4 m²,80 m²,6 m²,4 m²,215 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,Ground floor,Elevator and mechanical ventilation,A        What does this mean?,CH boiler,CH boiler,"2021, in ownership",Long-term lease,Bought off for eternity,Alongside busy road and in residential district,Balcony present,Storage box,Parking place,Parking garage,Yes,Yes,Yes (€ 296.79 per month),Yes,Yes,Yes,no
