header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nicolaas Anslijnstraat 173,1068 XA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670037-nicolaas-anslijnstraat-173/?navigateSource=resultlist,20220129_175804,"€ 315,000 kosten koper","€ 3,889    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 319 per month,2 weeks,Available,Available in consultation,Maisonnette (apartment),Resale property,1962,Living area81 m²Exterior space attached to the building5 m²External storage space5 m²,81 m²,5 m²,5 m²,262 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,11th floor,D        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-07-2037),"€ 99,37 per year","Alongside park, alongside water, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Yes,Yes,Yes,Yes,Yes,Yes,no
