header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Hendrikkade 172 b c,1011 TC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42467868-prins-hendrikkade-172-b-c/?navigateSource=resultlist,20220130_214530,"€ 1,500,000 kosten koper","€ 7,075    The asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (212 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,€ 295.05 per month,Ground-floor apartment (apartment),Resale property,Before 1906,Listed building (national monument),Living area212 m²Exterior space attached to the building100 m²,212 m²,100 m²,697 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",1 story,Ground floor,Not required,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2004, in ownership",Full ownership,"Alongside busy road, in center and in residential district",Back garden,100 m² (10 meter deep and 10 meter broad),Located at the southwest,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 295.05 per month),Yes,Yes,Yes,no
