header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Wijnbrugstraat 338,3011 XW Rotterdam        Stadsdriehoek,https://www.funda.nl/en/koop/rotterdam/appartement-42661862-wijnbrugstraat-338/?navigateSource=resultlist,20220126_172621,3 januari 2022,20 januari 2022,2 weken,no
