header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Elandsgracht 10 D,1016 TV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88904650-elandsgracht-10-d/?navigateSource=resultlist,20220130_215259,"€ 1,050,000 kosten koper","€ 9,052    The asking price per m² (€ 1,050,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 221 per month,7 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,Before 1906,Monumental building,Gable roof covered with roof tiles,Living area116 m²Exterior space attached to the building7 m²External storage space6 m²,116 m²,7 m²,6 m²,397 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,5 stories,4th floor,G        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2003, in ownership",Municipal long-term lease,Paid until 27-02-2054,In center and in residential district,Balcony present,Attached brick storage,Paid parking,No,No,No,No,No,No,no
