header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
HOGE VRIJHEID 4-Kamer Appartement (Bouwnr. 38),2521 CK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-41829606-hoge-vrijheid-4-kamer-appartement-bouwnr-38/?navigateSource=resultlist,20220131_234442,"€ 522,668 vrij op naam","€ 5,227    The asking price per m² (€ 522,668) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Apartment with shared street entrance,New property,2022,Living area100 m²,100 m²,250 m³,4 rooms (3 bedrooms),1 story,5th floor,A        What does this mean?,no
