header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lavendelveld 92,3124 CH Schiedam        ,https://www.funda.nl/en/koop/schiedam/appartement-42675592-lavendelveld-92/?navigateSource=resultlist,20220129_070200,"€ 300,000 kosten koper","€ 3,297    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 289.00 per month,Apartment with shared street entrance (apartment),Resale property,1995,Living area91 m²External storage space3 m²,91 m²,3 m²,275 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,2nd floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-10-2093),Paid until 31-10-2043,"Alongside a quiet road, in residential district and unobstructed surrounding view",Storage box,Public parking,Yes,Yes,Yes (€ 289.00 per month),Yes,Yes,Yes,no
