header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Hoytemastraat 1 F,2596 EM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42696009-van-hoytemastraat-1-f/?navigateSource=resultlist,20220131_233729,"€ 745,000 kosten koper","€ 5,960    The asking price per m² (€ 745,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Under offer,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1932,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area125 m²Other space inside the building8 m²Exterior space attached to the building26 m²,125 m²,8 m²,26 m²,505 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,2nd floor,"Passive ventilation system, flue and TV via cable",F        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha ( combination boiler from 2014, in ownership)",Full ownership,Full ownership,Roof terrace present and balcony present,Paid parking and resident's parking permits,No,No,No,No,No,No,no
