header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Hendrikkade 132 A,1011 AR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-87657567-prins-hendrikkade-132-a/?navigateSource=resultlist,20220130_201847,"€ 1,425,000 kosten koper","€ 5,545    The asking price per m² (€ 1,425,000) is calculated by dividing the asking price of the home by the living area (257 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,€ 440.00 per month,Ground-floor apartment (apartment),Resale property,Before 1906,Listed building (national monument),Living area257 m²Exterior space attached to the building14 m²,257 m²,14 m²,891 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Ground floor,Mechanical ventilation and TV via cable,Not required,Floor insulation,CH boiler,CH boiler,"Remeha +Zerra (2016, in ownership)",Full ownership,"On navigable waterway, in center and unobstructed surrounding view",Sun terrace,"14 m² (3,07 meter deep and 5,7 meter broad)",Located at the south,Public parking and resident's parking permits,Yes,Yes,Yes (€ 440.00 per month),Yes,Yes,Yes,no
