header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Marius Richtersstraat 66,3059 TH Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42547483-marius-richtersstraat-66/?navigateSource=resultlist,20220125_233125,"€ 589,000 kosten koper","€ 3,752    The asking price per m² (€ 589,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2004,Shed roof covered with roof tiles,Living area157 m²Other space inside the building19 m²,157 m²,19 m²,257 m²,465 m³,6 rooms (5 bedrooms),1 bathroom,Shower,3 stories,"Outdoor awning, optical fibre, mechanical ventilation, rolldown shutters, sliding door and TV via cable",A+        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,Central facility,257 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"91 m² (10,32 meter deep and 8,8 meter broad)",Located at the south accessible via the rear,Attached brick garage and parking place,1 car,Electricity and running water,Public parking,no
