header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Dimensions,Plot size,Area,Ownership situation,error
Langswater 121,1069 TR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42685189-langswater-121/?navigateSource=resultlist,20220130_222658,"€ 30,000 kosten koper","January 19, 2022",Available,Available in consultation,Garage,Resale property,1,17 m²,19 m²,19 m²,Ownership encumbered with long-term leaset,no
