header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Insulation,Heating,CH boiler,Area,Location,Garden,Back garden,Garden location,Type of garage,error
Dr. A. Kuyperstraat 32,6444 XS Brunssum        ,https://www.funda.nl/en/koop/brunssum/huis-88039748-dr-a-kuyperstraat-32/?navigateSource=resultlist,20220129_103516,"€ 200,000 kosten koper","€ 1,961    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available immediately,"Single-family home, corner house",Resale property,1917,Gable roof,Energie Prestatie Advies,Living area102 m²Other space inside the building13 m²Exterior space attached to the building41 m²External storage space18 m²,102 m²,13 m²,41 m²,18 m²,282 m²,405 m³,5 rooms (2 bedrooms),1 story,E        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,Merk: Bosch (huur). (2015),282 m²,Alongside a quiet road and in residential district,Back garden and front garden,230 m² (23 meter deep and 10 meter broad),Located at the north,Parking place,no
