header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Adriaan de Jongestraat 40,2014 XZ Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42574150-adriaan-de-jongestraat-40/?navigateSource=resultlist,20220129_165331,"€ 450,000 kosten koper","€ 5,921    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,"Available in consultation, No-risk clause possible","Single-family home, row house",Resale property,1927,Gable roof covered with roof tiles,Living area76 m²Other space inside the building3 m²Exterior space attached to the building5 m²External storage space8 m²,76 m²,3 m²,5 m²,8 m²,78 m²,291 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a loft,TV via cable,G        What does this mean?,Mostly double glazed and insulated walls,CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2021, in ownership)",78 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"25 m² (5,12 meter deep and 4,95 meter broad)",Located at the south accessible via the rear,Balcony present,Detached wooden storage,Public parking and resident's parking permits,no
