header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Reinkenstraat 49 - 51 GS,2517 CP Den Haag        ,https://www.funda.nl/en/koop/den-haag/parkeergelegenheid-40394187-reinkenstraat-49-51-gs/?navigateSource=resultlist,20220131_200857,"€ 37,500 kosten koper",6+ months,Available,Available in consultation,Parking place,Resale property,1,Full ownership,no
