header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Statenkwartier 13,5235 KL Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88043697-statenkwartier-13/?navigateSource=resultlist,20220201_111158,"€ 279,000 kosten koper","€ 4,103    The asking price per m² (€ 279,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available on 4/8/2022,€ 130.00 per month,Ground-floor apartment (apartment),Resale property,1982,Flat roof covered with asphalt roofing,Living area68 m²Exterior space attached to the building7 m²External storage space3 m²,68 m²,7 m²,3 m²,209 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,Ground floor,"Optical fibre, mechanical ventilation, satellite antenna and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2019, to rent",Full ownership,"Alongside a quiet road, alongside water and in residential district",Back garden,"23 m² (5 meter deep and 4,55 meter broad)",Located at the southwest accessible via the rear,Built-in,Public parking,No,No,No,No,No,No,no
