header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schipbeekstraat 210,3313 AT Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-42677022-schipbeekstraat-210/?navigateSource=resultlist,20220128_050250,"€ 175,000 kosten koper","€ 2,108    The asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 203.00 per month,Galleried apartment (apartment),Resale property,1968,Flat roof covered with asphalt roofing,Living area83 m²Exterior space attached to the building8 m²,83 m²,8 m²,272 m³,4 rooms (3 bedrooms),1 bathroom,Shower and toilet,1 story,1st floor,"Optical fibre, elevator and passive ventilation system",G        What does this mean?,Mostly double glazed,Communal central heating,Gas water heater,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 203.00 per month),Yes,Yes,Yes,no
