header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
De Hooghlaan 25,3723 GR Bilthoven        ,https://www.funda.nl/en/koop/bilthoven/huis-42674009-de-hooghlaan-25/?navigateSource=resultlist,20220127_235358,"€ 2,175,000 kosten koper","€ 6,861    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 2,175,000) is calculated by dividing the asking price of the home by the living area (317 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 18, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1937,Gable roof covered with cane,Living area317 m²Other space inside the building46 m²Exterior space attached to the building7 m²,317 m²,46 m²,7 m²,"2,674 m²","1,420 m³",11 rooms (6 bedrooms),4 bathrooms and 2 separate toilets,Bath and 2 toilets,3 stories and a basement,"Alarm installation, skylight, optical fibre, passive ventilation system, flue and TV via cable",E        What does this mean?,Roof insulation and partly double glazed,"CH boiler, fireplace and partial floor heating",CH boiler and electrical boiler,"Atag (gas-fired combination boiler, in ownership)",2.674 m²,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings and in residential district",Surrounded by garden,Balcony present,Detached wooden storage,No insulation,Attached brick garage,2 cars,"Electricity, heating and running water",Parking on private property,no
