header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Da Costakade 16 E,1052 SJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42687084-da-costakade-16-e/?navigateSource=resultlist,20220129_165548,"€ 585,000 kosten koper","€ 7,905    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Under offer,Available in consultation,€ 120.00 per month,Upstairs apartment (apartment),Resale property,1992,Living area74 m²Exterior space attached to the building4 m²External storage space6 m²,74 m²,4 m²,6 m²,223 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,Intergas (in ownership),Municipal long-term lease,Paid until 30-11-2042,"Alongside a quiet road, alongside water, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 120.00 per month),Yes,Yes,Yes,no
