header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Sun terrace,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Claerbeek 45,8242 KG Lelystad        ,https://www.funda.nl/en/koop/lelystad/appartement-88044590-claerbeek-45/?navigateSource=resultlist,20220128_011823,"€ 485,000 kosten koper","€ 3,849    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 230.00 per month,Upstairs apartment,Resale property,2009,Flat roof,Living area126 m²Exterior space attached to the building105 m²External storage space4 m²,126 m²,105 m²,4 m²,426 m³,3 rooms (2 bedrooms),1 bathroom,Shower,5 stories,5th floor,Elevator and mechanical ventilation,B        What does this mean?,CH boiler,CH boiler,"Gas-fired from 2009, in ownership",Full ownership,Full ownership,Full ownership,Unobstructed surrounding view,Sun terrace,"105 m² (7,17 meter deep and 14,5 meter broad)",Roof terrace present,Storage box,Parking garage,Yes,Yes,Yes (€ 230.00 per month),Yes,Yes,Yes,no
