header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,Garden location,error
Bouwnummer 017 (Bouwnr. 017),3846 AJ Harderwijk        ,https://www.funda.nl/en/koop/harderwijk/huis-42476972-bouwnummer-017-bouwnr-017/?navigateSource=resultlist,20220130_154850,"€ 539,500 vrij op naam","€ 3,393    The asking price per m² (€ 539,500) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2022,Living area159 m²,159 m²,134 m²,582 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,134 m²,Full ownership,Back garden,"50 m² (8,8 meter deep and 5,7 meter broad)",Located at the south,no
