header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Warande 40,5641 PJ Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42695929-warande-40/?navigateSource=resultlist,20220201_003047,"€ 319,000 kosten koper","€ 2,927    The asking price per m² (€ 319,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1974,Flat roof covered with asphalt roofing,Living area109 m²Exterior space attached to the building15 m²External storage space10 m²,109 m²,15 m²,10 m²,152 m²,380 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,Air conditioning and sliding door,C        What does this mean?,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2017, in ownership)",152 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"59 m² (13 meter deep and 4,5 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity,Public parking,no
