header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Type of garage,Capacity,Facilities,error
Limburgiaplantsoen 73,6445 XD Brunssum        ,https://www.funda.nl/en/koop/brunssum/huis-42665835-limburgiaplantsoen-73/?navigateSource=resultlist,20220128_044035,"€ 265,000 kosten koper","€ 2,366    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Bungalow, corner house",Resale property,2007,Disabled access friendly and accessible for seniors,Living area112 m²Other space inside the building30 m²,112 m²,30 m²,244 m²,426 m³,11 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories,B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Ferroli (gas-fired combination boiler, in ownership)",244 m²,Full ownership,In residential district,Patio/atrium,"27 m² (6,9 meter deep and 4 meter broad)",Located at the southwest,Attached brick garage,1 car,Electrical door,no
