header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Heliotrooplaan 432,2555 MN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42676914-heliotrooplaan-432/?navigateSource=resultlist,20220131_225932,"€ 275,000 kosten koper","€ 4,167    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 194.26 per month,Residential property with shared street entrance (apartment),Resale property,1957,Partly furnished with carpets and curtains,Flat roof,Living area66 m²Exterior space attached to the building4 m²External storage space9 m²,66 m²,4 m²,9 m²,225 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Mechanical ventilation and TV via cable,F        What does this mean?,Double glazing,Communal central heating,Water heater,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2030),"€ 35,89 per year with option to purchase","Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 194.26 per month),Yes,Yes,Yes,no
