header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Freericksplaats 57 -59,3054 GL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42520519-freericksplaats-57-59/?navigateSource=resultlist,20220126_003832,"€ 1,395,000 kosten koper","€ 8,719    The asking price per m² (€ 1,395,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1964,Flat roof,Politiekeurmerk,Living area160 m²Exterior space attached to the building19 m²External storage space11 m²,160 m²,19 m²,11 m²,529 m³,4 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Shower and toilet,1 story,3rd floor,"Air conditioning, alarm installation, outdoor awning, smart home, jacuzzi, elevator, mechanical ventilation and TV via cable",Not available,Completely insulated,Communal central heating,Electrical boiler,Full ownership,Full ownership,Balcony present,Storage box,Electricity,Garage,1 car,Electricity,Paid parking,Yes,Yes,Yes,Yes,Yes,Yes,no
