header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,error
Hanenberglanden 186,7542 EE Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42541467-hanenberglanden-186/?navigateSource=resultlist,20220128_135652,"€ 239,500 kosten koper","€ 2,013    The asking price per m² (€ 239,500) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1976,Partly furnished with carpets and curtains,Gable roof,Living area119 m²External storage space15 m²,119 m²,15 m²,204 m²,420 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Combi cv HR AWB (gas-fired from 2000, in ownership)",204 m²,Full ownership,"Alongside park, alongside a quiet road and rural","Back garden, front garden and sun terrace",125 m² (25 meter deep and 5 meter broad),Located at the east accessible via the rear,Detached brick storage,Electricity,no
