header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of garage,Capacity,Facilities,Type of parking facilities,error
Casterseweg 1,5528 AS Hoogeloon        ,https://www.funda.nl/en/koop/hoogeloon/huis-42689577-casterseweg-1/?navigateSource=resultlist,20220129_040119,"€ 475,000 kosten koper","€ 4,847    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Available,Available in consultation,"Bungalow, detached residential property (semi-bungalow)",Resale property,1972,Gable roof covered with roof tiles,Living area98 m²Other space inside the building66 m²Exterior space attached to the building8 m²External storage space35 m²,98 m²,66 m²,8 m²,35 m²,788 m²,598 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story and a attic,D        What does this mean?,Partly double glazed,CH boiler,Electrical boiler,"Nefit Ecomline HR (gas-fired from 2012, in ownership)",788 m²,Full ownership,Surrounded by garden,Detached wooden storage,Detached brick garage,1 car,Loft and electricity,Parking on private property,no
