header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,error
Bloemenstraat 24 a,5081 CS Hilvarenbeek        ,https://www.funda.nl/en/koop/hilvarenbeek/huis-88041071-bloemenstraat-24-a/?navigateSource=resultlist,20220128_032122,"€ 495,000 kosten koper","€ 3,345    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1993,Bouwkundige keuring,Living area148 m²External storage space47 m²,148 m²,47 m²,315 m²,502 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories and a attic with loft,"Outdoor awning, skylight, optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,Boscj (gas-fired combination boiler from 2008),315 m²,Full ownership,Back garden and front garden,"138 m² (15,89 meter deep and 8,7 meter broad)",Located at the east,Detached brick garage,2 cars,Electricity,no
