header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Fees,Location,Balcony/roof garden,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gustav Mahlerlaan 529 A,1082 MK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88949948-gustav-mahlerlaan-529-a/?navigateSource=resultlist,20220131_000005,"€ 820,000 kosten koper","€ 8,723    The asking price per m² (€ 820,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 246.00 per month,Mezzanine (apartment),Resale property,2017,Living area94 m²Exterior space attached to the building15 m²External storage space6 m²,94 m²,15 m²,6 m²,269 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,2nd floor,"Elevator, mechanical ventilation and sliding door",A        What does this mean?,Completely insulated,Complete floor heating and heat pump,Part of parcel,Ownership encumbered with long-term leaset,€ 1.615 per year with option to purchase,In residential district and unobstructed surrounding view,Balcony present,Parking place,Yes,Yes,Yes (€ 246.00 per month),Yes,Yes,Yes,no
