header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of garage,Capacity,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leonardo da Vinciplein 28,5223 DR Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42697109-leonardo-da-vinciplein-28/?navigateSource=resultlist,20220201_113235,"€ 399,500 kosten koper","€ 3,955    The asking price per m² (€ 399,500) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 197.77 per month,Apartment with shared street entrance (apartment),Resale property,1995,Living area101 m²External storage space6 m²,101 m²,6 m²,315 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2012, in ownership)",Full ownership,Full ownership,In center and in residential district,Built-in,"Built-in, underground parking and parking place",1 car,Electrical door,Paid parking and public parking,Yes,Yes,Yes (€ 197.77 per month),Yes,Yes,Yes,no
