header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Oranjestraat 30,5682 CC Best        ,https://www.funda.nl/en/koop/best/bouwgrond-87757920-oranjestraat-30/?navigateSource=resultlist,20220129_020406,"€ 1,490,000 kosten koper",6+ months,Available,Available immediately,Building plot,"2,230 m²",2.230 m²,Full ownership,In center,no
