header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Type of parking facilities,error
Spoorbrughof 12,7321 BR Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42677646-spoorbrughof-12/?navigateSource=resultlist,20220129_200437,"€ 535,000 kosten koper","€ 3,282    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,2005,Flat roof covered with asphalt roofing,Living area163 m²Other space inside the building63 m²Exterior space attached to the building21 m²,163 m²,63 m²,21 m²,775 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories and a basement,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha Calenta CW6 (gas-fired combination boiler from 2016, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"66 m² (12 meter deep and 5,5 meter broad)",Located at the northwest,Built-in,2 cars,Electricity,Parking garage,no
