header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Type of garage,Capacity,Facilities,Type of parking facilities,error
Klinkenberg 14,2171 AN Sassenheim        ,https://www.funda.nl/en/koop/sassenheim/huis-88979104-klinkenberg-14/?navigateSource=resultlist,20220129_090715,"€ 1,595,000 kosten koper","€ 6,158    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,595,000) is calculated by dividing the asking price of the home by the living area (259 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1940,Disabled access friendly and accessible for seniors,Double occupancy possible,Gable roof covered with roof tiles,Living area259 m²Other space inside the building228 m²External storage space38 m²,259 m²,228 m²,38 m²,"2,032 m²","1,383 m³",7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Bath and toilet,3 stories,G        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,Gas-fired combination boiler,2.032 m²,Freestanding location and unobstructed surrounding view,Surrounded by garden,Detached brick garage,2 cars,Electricity,Parking on private property,no
