header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vondellaan 84,9721 LG Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42661453-vondellaan-84/?navigateSource=resultlist,20220127_212512,"€ 185,000 kosten koper","€ 3,033    The asking price per m² (€ 185,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 88.00 per month,Apartment with shared street entrance,Resale property,1963,Flat roof covered with asphalt roofing,Living area61 m²Exterior space attached to the building4 m²External storage space7 m²,61 m²,4 m²,7 m²,181 m³,2 rooms (1 bedroom),1 separate toilet,1 story,TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired from 2018, in ownership)",Full ownership,Full ownership,Alongside busy road and in residential district,Balcony present,Detached brick storage,Public parking,Yes,Yes,Yes (€ 88.00 per month),Yes,Yes,No,no
