header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Kockerseweg 85,5927 PE Venlo        ,https://www.funda.nl/en/koop/venlo/huis-88020868-kockerseweg-85/?navigateSource=resultlist,20220129_054423,"€ 599,000 kosten koper","€ 1,920    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (312 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1900,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area312 m²Other space inside the building156 m²Exterior space attached to the building75 m²External storage space145 m²,312 m²,156 m²,75 m²,145 m²,"2,260 m²","1,588 m³",6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Shower and toilet,2 stories and a basement,Skylight,F        What does this mean?,Mostly double glazed,CH boiler and partial floor heating,CH boiler,"AWB (gas-fired combination boiler from 2014, in ownership)",2.260 m²,Full ownership,On the edge of a forest and alongside a quiet road,Surrounded by garden,Detached brick storage,Built-in and detached wooden garage,1 car,Parking on private property,no
