header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Overtoom 20 A,1054 HJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42664711-overtoom-20-a/?navigateSource=resultlist,20220130_193405,"€ 650,000 kosten koper","€ 6,842    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 298.00 per month,Ground-floor apartment (apartment),Resale property,1986,Flat roof covered with asphalt roofing,Living area95 m²Exterior space attached to the building10 m²External storage space5 m²,95 m²,10 m²,5 m²,307 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,Passive ventilation system and TV via cable,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"2019, in ownership",Full ownership,Alongside busy road and in center,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 298.00 per month),Yes,Yes,Yes,no
