header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jacques Perkstraat 29 c,3061 CN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42674936-jacques-perkstraat-29-c/?navigateSource=resultlist,20220125_215942,"€ 275,000 kosten koper","€ 5,189    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,Residential property with shared street entrance (apartment),Resale property,1954,Flat roof covered with asphalt roofing,Living area53 m²Exterior space attached to the building2 m²External storage space15 m²,53 m²,2 m²,15 m²,150 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,"Mechanical ventilation, passive ventilation system and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired from 2021, in ownership",Balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
