header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Boomcateweg 89 d,7442 BG Nijverdal        ,https://www.funda.nl/en/koop/nijverdal/huis-42559590-boomcateweg-89-d/?navigateSource=resultlist,20220129_202639,"€ 598,500 kosten koper","€ 3,649    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 598,500) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1996,Gable roof covered with roof tiles,Living area164 m²Other space inside the building7 m²Exterior space attached to the building39 m²External storage space33 m²,164 m²,7 m²,39 m²,33 m²,843 m²,635 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories and a loft,"Outdoor awning, skylight, optical fibre, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Remeha Calenta (gas-fired combination boiler, in ownership)",843 m²,Full ownership,"Alongside a quiet road, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Attached brick storage,Carport,Parking on private property and public parking,no
