header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoge Horn 6,1506 MX Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-42681978-hoge-horn-6/?navigateSource=resultlist,20220129_093513,"€ 425,000 kosten koper","€ 4,250    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 148.00 per month,Maisonnette (apartment),Resale property,1999,Flat roof covered with asphalt roofing,Living area100 m²Exterior space attached to the building12 m²External storage space7 m²,100 m²,12 m²,7 m²,329 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,3rd floor,Mechanical ventilation and TV via cable,B        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2016, in ownership)",Full ownership,Full ownership,Full ownership,"Alongside a quiet road, alongside water, sheltered location and in center",Balcony present and french balcony present,Storage box,Electricity,Parking on gated property and resident's parking permits,Yes,Yes,Yes (€ 148.00 per month),Yes,Yes,Yes,no
