header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities,Type of parking facilities,error
Kasterensestraat 3,5298 NV Liempde        ,https://www.funda.nl/en/koop/liempde/huis-42687290-kasterensestraat-3/?navigateSource=resultlist,20220129_004446,"€ 639,000 kosten koper","€ 4,841    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 639,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1976,Gable roof covered with roof tiles,Living area132 m²Other space inside the building112 m²External storage space60 m²,132 m²,112 m²,60 m²,"1,139 m²",840 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories and a attic,D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,Gas water heater,"Radson (gas-fired, in ownership)",1.139 m²,Full ownership,"Alongside water, outside the built-up area and freestanding location",Back garden and front garden,"945 m² (75,9 meter deep and 12,45 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Attached brick garage,1 car,Electricity and running water,Parking on private property,no
