header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kruisstraat 47 J,2011 PW Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42674691-kruisstraat-47-j/?navigateSource=resultlist,20220129_033517,"€ 598,000 kosten koper","€ 6,362    The asking price per m² (€ 598,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 253 per month,"January 17, 2022",Available,Available in consultation,Residential property with shared street entrance,Resale property,1995,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area94 m²Exterior space attached to the building10 m²External storage space3 m²,94 m²,10 m²,3 m²,275 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2012, in ownership)",Full ownership,Full ownership,Full ownership,Sheltered location and in center,Balcony present,Storage box,Underground parking,"Public parking, parking garage and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
