header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Andijkpad 9,8244 EL Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-88948028-andijkpad-9/?navigateSource=resultlist,20220129_082115,"€ 875,000 kosten koper","€ 3,772    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (232 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Villa, detached residential property",Resale property,2000,Pyramid hip roof covered with slate,Politiekeurmerk,Living area232 m²Other space inside the building54 m²Exterior space attached to the building46 m²External storage space9 m²,232 m²,54 m²,46 m²,9 m²,627 m²,"1,064 m³",6 rooms (4 bedrooms),2 bathrooms and 3 separate toilets,Shower and toilet,3 stories and a loft,"Alarm installation, balanced ventilation system, optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Double glazing, energy efficient window and completely insulated","CH boiler, gas heater and complete floor heating",CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",627 m²,Full ownership,"Alongside a quiet road, alongside water, freestanding location and unobstructed surrounding view",Surrounded by garden,Balcony present,Built-in,Built-in,1 car,"Electrical door, electricity and heating",Parking on private property and public parking,no
