header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boompjes 608,3011 XZ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42669920-boompjes-608/?navigateSource=resultlist,20220126_175926,"€ 325,000 kosten koper","€ 5,702    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,Part of a project for the selling of rented property to the sitting tenants,Apartment with shared street entrance (apartment),Resale property,1988,Flat roof covered with asphalt roofing,Living area57 m²Exterior space attached to the building5 m²External storage space4 m²,57 m²,5 m²,4 m²,174 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,12th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing,District heating,District heating,See deed,See deed,"On navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Not yet present but possible,Paid parking and public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
