header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgersdijkstraat 53,2522 WD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42660125-burgersdijkstraat-53/?navigateSource=resultlist,20220129_205429,"€ 209,000 kosten koper","€ 2,750    The asking price per m² (€ 209,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 55.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1937,Protected townscape or village view (permit needed for alterations),Hip roof covered with roof tiles,Energie Prestatie Advies,Living area76 m²Exterior space attached to the building4 m²,76 m²,4 m²,300 m³,5 rooms (3 bedrooms),1 bathroom,"Hipbath, shower and toilet",2 stories,2nd floor,Passive ventilation system and TV via cable,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Atag (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 55.00 per month),Yes,Yes,Yes,no
