header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Stentorstraat 80,1035 XJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88993317-stentorstraat-80/?navigateSource=resultlist,20220130_222733,"€ 399,000 kosten koper","€ 4,534    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,"Single-family home, row house",Resale property,1956,Flat roof covered with asphalt roofing,Living area88 m²Exterior space attached to the building3 m²External storage space6 m²,88 m²,3 m²,6 m²,172 m²,319 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,2 stories,Passive ventilation system and TV via cable,E        What does this mean?,Energy efficient window,CH boiler,CH boiler,Gas-fired combination boiler from 2008,172 m²,Full ownership,In residential district,Back garden,"86 m² (14,23 meter deep and 6,07 meter broad)",Located at the north accessible via the rear,Detached brick storage,Electricity,Public parking,no
