header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Roerdomp 82,4872 PN Etten-Leur        ,https://www.funda.nl/en/koop/etten-leur/huis-88940382-roerdomp-82/?navigateSource=resultlist,20220129_192559,"€ 300,000 kosten koper","€ 2,542    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1981,Gable roof,Living area118 m²External storage space19 m²,118 m²,19 m²,245 m²,406 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,Skylight and passive ventilation system,B        What does this mean?,Partly double glazed,CH boiler,CH boiler,Combination boiler from 2016,245 m²,"Back garden, front garden and side garden",81 m² (9 meter deep and 9 meter broad),Located at the southeast accessible via the rear,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
