header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Heenvlietlaan 335,1083 DD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42520216-van-heenvlietlaan-335/?navigateSource=resultlist,20220130_213919,"€ 560,000 kosten koper","€ 6,022    The asking price per m² (€ 560,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 189.77 per month,Maisonnette (apartment),Resale property,2000,Living area93 m²Exterior space attached to the building16 m²External storage space16 m²,93 m²,16 m²,16 m²,292 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing,CH boiler,CH boiler,Remeha Avanta (2010),Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,Underground parking and parking place,"Paid parking, parking on private property, public parking, parking garage and resident's parking permits",Yes,Yes,No,No,No,No,no
