header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Moerdijkstraat 35 II,1079 XL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42588572-moerdijkstraat-35-ii/?navigateSource=resultlist,20220130_191331,"€ 379,000 kosten koper","€ 7,580    The asking price per m² (€ 379,000) is calculated by dividing the asking price of the home by the living area (50 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1938,Combination roof covered with asphalt roofing and roof tiles,Living area50 m²Exterior space attached to the building5 m²External storage space9 m²,50 m²,5 m²,9 m²,159 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,3 stories,3rd floor,F        What does this mean?,CH boiler,CH boiler,"HR combi-ketel (gas-fired combination boiler, in ownership)",Municipal long-term lease (end date of long-term lease:  30-07-2063),Paid until 30-07-2063,In residential district,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
