header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Dirk van der Leckstraat 2 B,1962 TS Heemskerk        ,https://www.funda.nl/en/koop/heemskerk/huis-42548630-dirk-van-der-leckstraat-2-b/?navigateSource=resultlist,20220129_185028,"€ 539,500 kosten koper","€ 4,118    The asking price per m² (€ 539,500) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2013,Partly furnished with carpets and curtains,Shed roof covered with roof tiles,Energie Prestatie Advies,Living area131 m²Other space inside the building15 m²Exterior space attached to the building8 m²,131 m²,15 m²,8 m²,230 m²,382 m³,4 rooms (3 bedrooms),1 separate toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Remeha calenta (gas-fired combination boiler from 2013, in ownership)",230 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"71 m² (8,4 meter deep and 8,4 meter broad)",Located at the southwest accessible via the rear,Attached wooden storage,Electricity,No insulation,Attached brick garage,1 car,Electricity,"Roof insulation, insulated walls, floor insulation and completely insulated",Parking on private property,no
