header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Tussenwoning (Bouwnr. 20),5146 HD Waalwijk        ,https://www.funda.nl/en/koop/waalwijk/huis-42650955-tussenwoning-bouwnr-20/?navigateSource=resultlist,20220129_014420,"€ 355,000 vrij op naam","€ 2,840    The asking price per m² (€ 355,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Under option,Available in consultation,"Single-family home, row house",New property,2022,Gable roof covered with other,SWK garantiecertificaat,Living area125 m²,125 m²,163 m²,449 m³,5 rooms (3 bedrooms),2 stories and a attic,Optical fibre and TV via cable,A        What does this mean?,Completely insulated,Heat pump,Electrical boiler,In residential district,Back garden,"86 m² (15 meter deep and 5,7 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,Public parking,no
